X,Y
819.8837965140663,329.28997350720954
550.1268326719722,377.15593400174095
744.615316557387,259.8469674211618
899.3510951774964,283.3858443215734
911.7639301948041,232.11239554280291
729.6084384960724,278.9326358702616
347.9920945588074,444.1225736156704
840.7236108492161,137.03164326471602
768.3292605874428,163.52674311575194
681.0634851287639,146.64228043448003
664.1457110266161,268.2772153506658
751.8917313994082,382.8152925101736
530.1486317664716,301.4689666543257
860.8104922573518,254.41277635018025
832.3062425918606,287.51139559441106
693.4884437091599,411.8330641498116
997.1792169764565,341.2467868724541
846.489237277576,189.4694340937872
653.4495705367624,117.48988847537791
716.1427378251211,309.5203920805605
583.8851050131997,123.01570116744367
894.952568580852,209.70943685673436
638.3769082770892,249.05936552725714
877.6927581810087,196.545314437749
855.5423923111999,67.94093602783772
459.45503994160305,170.34481485176298
827.147751873858,176.96414946160007
620.8040638656018,182.9048828737981
719.1891009341186,264.1759579825679
866.299130624967,350.03044537577364
823.5397175742156,262.44853914811944
829.0764105842028,427.54384916215014
806.6803869946061,465.34571740889544
880.9524347413193,191.0661918014926
970.9342884875682,358.61321154645077
962.4876393039586,280.18712841705144
971.960770084799,242.4895762208501
959.7080821595632,396.50885822094824
582.0887915743913,134.89011371155618
707.7104931356272,300.9796843751056
703.0819123756826,326.9976458303375
923.1618295428544,328.57792889722884
533.4545447104329,311.68984604272987
909.2021636055299,364.5896803822405
758.4771827680793,114.0336941062443
670.0746833499919,471.39384118069813
722.8680634074243,450.161865124971
725.1248684861467,232.89736784517046
907.9473982919006,385.239748519672
776.4203547926595,221.7895334812256
833.3537995860701,287.5264721048773
820.3328421629514,539.2670046434986
885.8395689047613,403.5614979555595
945.5181493719627,529.1709853162081
860.2919843738456,303.8323544827052
921.291007435003,537.2732744340723
549.8321367562887,252.0102503301764
621.5724632581172,124.77974055223038
727.074417398883,55.51003175625209
661.7249606947239,293.9519042929099
893.5288319856252,357.0054302904114
782.3314155717868,215.9198359040131
709.2847600349223,183.46951644082742
658.67882771564,463.30341554803454
523.5990587126904,253.8963266395892
703.1043302048013,334.21715218669243
745.8208243881492,420.4979191851874
725.2705120307037,161.57423984304484
791.0143650961302,455.6576606502271
624.8641133422545,451.04144869494485
734.6866344200889,213.90978257820672
784.19525383337,412.1902244263527
819.3470607409749,229.3691220966432
858.1670254465805,331.9135802803915
821.0604832232862,414.1731024630291
893.1457764558104,169.55409923670553
807.2777915169032,130.17200534114207
621.4780661272204,212.616441856829
730.0256662974951,234.33069647301636
728.9997564692537,338.7046795032968
699.5939278115018,397.69889195976765
768.6623550697296,317.81542926190247
988.7386552475656,209.84030115564445
837.5488579665175,359.4233116417235
792.7904066050148,322.0361903850391
757.9347400040276,329.56085307845365
700.2744593668848,422.59917711713615
728.5808554106239,184.63317961310605
830.494869370368,294.8643389991963
948.0860690537952,499.87154432125715
947.9036661816688,251.17027935689316
505.56883939126647,399.53949826751364
815.5478741716472,314.7906983914649
622.024676851722,256.0628245863733
946.0911056358299,324.2190618457552
815.8469863486681,295.0515593627784
801.3344647154806,192.8247206282723
681.1283995861612,268.2284429786419
748.3032124703931,407.2978750214059
760.2111422556784,308.68652564688557
752.9006230811052,383.30634633869727
715.2748426913219,279.6136363447916
868.2102763420056,216.470119809375
792.1136471639383,348.08001360441983
827.4367873216856,345.546123088719
618.898055777812,303.21577187281787
761.4601929241289,360.5194809276036
635.8583890794142,209.98752880509613
704.076988078791,183.5087445204426
799.0723640356347,252.24604456792284
806.0899094395799,362.23622274870604
902.165735926008,439.83387649099495
669.3579940808688,343.6888243726507
736.6848640860306,298.54322660634386
756.7083215743922,297.52355130604917
718.6056070271158,308.10997384245593
741.8039428473579,282.5672772841543
630.6103596493828,198.34629562372697
464.55006415351653,285.59877162683625
651.1814085762821,182.1201991230299
649.7370555208435,373.23779141854277
744.6540080901452,251.51287219919496
635.6919254565884,346.50269596230703
859.12992766113,311.05317275375796
708.7132839935167,257.48707476440563
723.3383734440303,197.61082654437212
664.4292612713385,66.8166363151048
526.3061956373193,304.4416561292426
578.0003699213469,328.9575353207383
601.7098631688351,459.9158865051953
603.4415096116753,287.07648384269686
769.2340604719694,308.6302375103127
759.9000695894399,248.74030102657053
690.3434269127094,250.0786092105008
579.7872833980944,140.20858444690668
830.9060334811115,154.1100392531792
824.0830653847846,270.23440339421154
850.3998337761782,259.4263744361028
810.8877450480048,293.99575597514365
734.4028403042278,292.2539443017628
930.8235994675958,62.33091715396853
633.9082297796151,397.9493992001385
921.6956597135533,222.7340643791038
777.2759911827434,287.998001294935
610.0407297239301,97.76521971857761
784.113967535087,301.1543910424121
699.5674138463047,477.97906551287934
782.5984937196737,307.63510140502325
496.0279414854865,344.1737696650378
775.8598603580399,144.46188854815452
654.4059527599671,168.13738596121533
567.6246366395812,88.08960798584803
719.1273104162127,262.44704591402063
471.62789328767906,159.00766990133422
895.3043768623954,592.679080009521
671.1861880572187,333.5689067031076
832.5838338732284,218.52823793529785
851.5677050384916,289.565792966006
661.1463981675457,188.56718517962372
654.0073738825037,201.4455285182838
569.5106139847787,359.0201729757358
962.87595965009,311.733775609564
633.3498875166351,248.92780454984398
897.0333605446885,344.5923760689474
744.1274936192688,289.2069668362347
812.5270417468885,236.47092468311018
740.7577325874921,281.8833361447664
580.1740638477874,338.0924650774653
732.8356423923392,187.75894965300012
798.4296068009177,160.81812097795438
654.1170151350154,420.5408938477011
779.4098246889301,304.5031716785715
823.1752488486078,329.6430020832421
740.7887741099876,319.0484953778375
888.0673014481982,284.20201671434546
996.4490200592222,331.9567387197524
853.0726861214745,640.2637198173331
850.7399972165057,84.50013521754863
718.5292751884433,319.024396109186
528.6387944038906,338.7942100617222
958.6212905990759,224.52683568582302
746.6152989336924,606.9307593201178
986.6943585544475,356.2896537047832
609.2890201729028,350.22917489826375
701.565270885242,479.8284205007442
652.4677418773719,482.4481339231347
643.9667091265327,277.1091586488472
683.7938761604779,395.5800748112832
689.4850660547197,290.5918924226115
889.3537257320008,373.6778118413164
644.8707481970491,179.61549972551097
912.0750010747307,179.28870094661474
717.3354033902963,457.1818607127577
726.5276816494078,478.86343401968634
745.2714946872718,421.2229365902597
630.9378709589927,309.7256608660142
744.9852708446301,280.28389942554355
639.758834738234,332.2731953025194
937.4938828470498,444.3051860402244
724.8384965745295,420.5057228276178
721.0586664929189,392.684056859323
854.0804915900789,421.2490563216303
863.5425796401274,384.24374920546046
609.9393418328775,273.31170742812714
698.2862846270085,179.28727826424694
759.731028018605,406.190951806213
815.7495423190927,283.18180215869637
808.8167316209466,295.0860938610491
946.6322743222828,433.26273953528465
649.5649818309546,120.26506427362949
807.347201454585,172.73691182537402
841.9239990976675,283.5343023838208
803.7550536574123,501.14537077268005
598.1019007784666,415.65646118655644
573.3906792548919,346.4915976376664
699.8866726550738,147.92997607517606
666.9674519906995,449.56458586129696
773.4329594723291,275.7642291926936
866.5052939975016,338.6766635094981
715.6223549612437,256.8968005177094
750.377391882357,239.09480098626858
930.0448146179981,238.20472437180257
846.7098513376328,348.6673319358074
850.4102074192677,350.8731540567691
858.9520829947423,108.87337110492828
759.3059936333074,341.05554476369866
646.3507926938432,211.79003543351357
786.3792264291616,66.99655879972295
812.8836863205653,75.10005585942002
536.573572377131,178.1470130011361
659.7926542416699,470.7049430297302
784.1367498879573,194.5076382056593
774.0691928119196,143.9567622379018
787.4903401596781,497.0175646918301
592.7131625249776,390.95739030249985
777.4101792251282,375.20720405944104
728.0307385343981,155.5387170853461
696.2607527393991,479.8633225947441
809.1645390481307,45.70727946306857
782.8637899242863,127.7202417386388
720.8822346144553,241.7606658942775
656.7354994268165,64.92161195692358
486.4011680267283,111.35095729081917
599.3370736741138,523.6219833815926
799.501508218916,305.88847593854257
506.6838100488359,279.88782266946174
939.5962961811927,169.06336033461105
728.429587171409,304.0859303671742
780.5585155978731,339.72532427086776
445.29910004389353,290.9467970333382
717.9615206861588,317.46917183014926
713.8001813257533,249.06258594263323
691.7771123017611,454.9544150463946
917.030380027303,97.43895652641513
705.0200274510761,128.86630568303627
587.8495921944822,439.0097172284333
689.0188567997965,158.0501379038735
569.6616549769055,268.2274236000436
688.6634724138137,336.6666929571508
683.5285495571586,296.1803440138448
804.4197218987152,356.9156180519629
732.49314984971,452.9392948998743
877.2356238465254,561.9416291179114
909.5979918715766,203.00280588555063
800.2305206796424,212.81753939226854
824.4934380460114,202.84398627808343
762.1178208985874,155.05376874195747
815.1419633974514,321.06792635353827
921.1633758676999,129.081764586754
845.8865106593397,229.59948484427184
874.7455712893966,129.14163969281205
689.0286926027945,81.18671420951554
452.03809986274075,139.20008205318376
935.2134599132189,211.31995268696988
602.0957520615182,244.7234878429739
673.4691044739316,405.09472800157795
570.6236344870805,443.77400409624863
784.1085046872565,228.41893723024364
775.0946281937757,167.51521018139516
731.8101874351744,385.14597380225814
676.1209481061805,216.29449710159048
746.133658801981,349.6224703045773
618.7403779380319,163.45979328327485
783.8636109438953,369.2521020088684
707.2451878345336,213.16304148791056
692.2120206050948,238.28153115976073
790.7557420402042,242.57536463961398
800.8121117882527,283.0684864211468
766.3009437390057,455.8816765061021
676.9479115554306,263.97253662238853
746.8026085608793,277.66894943678415
778.6048993758343,509.19625086415425
561.2174084307212,192.45875651118558
894.679452039171,211.8900328643142
820.9062654450802,253.93142328996117
856.0974044657048,321.4632173618516
767.0918133637108,419.89431374556636
822.3634839876493,268.4151261098224
937.3112461402216,334.47584250994976
782.7450374898581,345.5179936713105
848.3103940118406,300.9519036731691
913.4277297269226,364.8225179366441
661.0765807978066,366.7242508877386
732.8713483361726,440.31157302549855
658.720915857788,216.2957275302121
741.7828089770037,512.6372611316283
883.2976782126948,370.2153774474329
674.9052586885813,231.67378978320204
753.159388791559,352.1949681917905
668.7954408367398,293.9660146177657
583.6786172856482,223.43147634205897
680.1290981108351,147.88641051017177
616.1965717089566,80.8985029832661
800.082091882475,560.178077668395
597.5906840665782,333.1746235797452
856.1611733113796,334.59966926393156
733.7480751022076,498.0647671693901
736.359854033899,421.6814426065123
695.7883430373531,212.3818111737106
627.4514998075085,276.0701607291641
712.3283092793773,225.8383672116997
951.338461951929,438.0251945106712
796.1545514065853,404.9800210737185
606.0759003819956,455.39643175701656
794.3925648307493,551.3476838974592
658.5945644596545,352.849226804211
497.57898103741934,128.08021725331304
811.3232732764901,377.109429544762
664.2135536097385,332.2487460154775
879.8976074915647,333.1246709847435
655.9498875455893,192.41459960282546
753.6077567444989,233.8570672819356
889.1640751078093,109.15599638979711
803.4034791935521,180.32446201875595
614.1245110337813,243.31868510861224
840.7620352023401,266.36826509422417
992.0982151301113,182.00058195151576
933.3825410804803,337.3417208224559
913.7436355302052,300.0183947790359
785.2889658287609,280.68595875780426
707.7836986122769,150.679715507125
761.027443398962,285.5072295014327
945.2511269306716,284.1433552653794
736.8175824617226,398.9972083841699
619.1504976543292,394.0077990437797
748.4492562347898,214.6451481378552
726.6700257398122,353.9722210657813
746.0944200512677,390.4888251173794
696.2466868817014,226.38051867304432
728.059828079369,351.8968795104143
872.8303114828769,212.43619960670645
777.5657122107061,210.7601680701092
566.6584380186332,491.1417652210432
707.8730604110499,342.8287494034005
918.4828955033647,260.14240457406197
716.9767578935791,147.266945006565
858.1482751514119,370.4571677730561
773.0783015097119,344.3615336564099
830.9678762156159,295.02345193840654
934.439734580961,311.32414235561123
813.3844484492777,332.78402878011036
703.3022295634564,208.04819327457218
721.6234968510363,292.400945383913
747.167294226941,281.09359943839786
932.266714452044,273.53082733200665
601.6379248500903,164.6029439934573
624.8991912359456,112.05086475194909
882.1382300061583,300.4450533350484
521.3238967795081,418.1731876746357
546.5164602967224,799.0992490674466
448.0095384087714,749.0951776195295
635.6029302303255,837.5000185437295
444.941843815815,847.4212668895838
494.94297356129994,733.7190597182677
748.4865733263568,724.4770607308508
690.3611452497057,567.9709458519992
685.3368103879093,839.9165973762123
969.8808395028066,797.1986921798955
688.2495905107082,796.6484700663327
575.1560662335522,981.6785662099743
795.3754908268942,931.778299549043
823.3134914378188,849.1016739573962
893.1163354986927,948.4693340642224
880.8349460907764,806.4232446023012
518.8655515264646,875.8509000047002
728.8753311920027,716.6057157365902
655.568821594263,773.726693621285
531.5140648158236,850.1398828410822
608.1185614260073,965.9565739545103
667.6783557187094,640.6814405823957
759.0612895891487,881.1283373113334
564.2337676629168,970.6298991962869
404.12487696950836,746.0117546469351
573.6400149805876,826.1889290888099
747.1413534491733,524.0912645496153
832.9704037798377,892.4151471573254
534.2399712557262,865.019711092647
710.152531227076,820.5754309005803
499.65863271498205,704.3196180677623
744.8837622020131,964.5270329228182
577.8029054908718,832.8882862805157
628.2754647132226,748.3275082408052
601.7150640497094,825.1537275492632
771.4158303795682,655.6000066436876
762.5182157186265,805.9498265669675
719.7409884607699,662.669603140591
747.5365200433481,820.8198989495783
645.0104943541387,716.2971578988416
619.2063690088022,709.8845285448439
620.0207193959179,777.7491138491514
886.614509994096,691.8887469669063
812.9672065308615,782.1842028198422
545.90473829246,746.1214989608941
502.8518892099022,785.0732609170124
387.9770553544207,647.5704133114539
887.9443590723561,907.9440266691723
601.8370458373528,835.661004719154
629.2386583105504,862.8699924967788
687.6037247294597,838.625397153372
637.9416741017474,798.4668635455886
768.3058178780329,955.3441421754392
735.2965806245043,879.4257902424386
629.8745816933016,773.3223087474452
548.4945254760718,854.3829838427607
480.63505807260793,838.011386444628
730.228239218061,672.1692135729091
851.9904887360551,772.99725365076
514.3153027257475,912.3770383308973
749.2034754429512,882.5952497827583
746.4696258509974,852.4077818999488
694.1445826585943,976.994526713817
720.1240376675087,703.6566884627618
599.0474438891863,923.1848918442699
825.461140649872,858.0504736787602
640.7268513773565,741.6742879700759
559.6861384595277,817.3030073495388
921.9454197733855,954.4452102131345
617.2001535583379,776.786454948721
345.1765381781306,849.3146660131692
453.4889863253304,671.8581804874655
622.6189455074885,709.166416900657
536.6451175681916,966.5364314195598
447.07005297725595,915.3949529667468
561.239439356749,772.9201566862243
578.1692486676507,784.8148547265846
624.7238031544266,693.4398057319929
611.8782729871582,925.5940088442808
928.1498073522476,838.2912826368254
787.4122237304613,775.4400534530347
723.6596630833027,645.7790544902315
771.5107301532662,732.3616617251903
664.0478127740446,761.1649279122234
437.6988125806612,920.9495209717543
739.3500153871839,694.5162139069855
461.1485916305542,897.035280101518
615.8627435519068,698.7314030492763
765.7732125180548,684.162166969659
635.1922669619435,755.6787574699604
934.2579662663669,562.5676996378368
758.3153712356368,799.9739998452392
589.5305520554441,961.8973618695634
615.7248464070507,951.2009807743427
715.0359504682833,769.2650398937894
745.0792260571498,760.0651057048111
499.8695016363781,622.3475301560766
754.5109995002304,780.7492769865502
587.095660272806,784.6805669974839
642.7581335938596,812.0350425885744
625.4874201804181,685.1520509093169
530.2437880113349,976.2366910645554
555.793541719925,493.0573358995914
807.5177487946119,922.4607316082371
487.07422112978355,716.0740157041512
841.0979118016085,503.0852769718972
618.4582558943321,712.1596644766139
607.4211692049537,735.1446444752929
816.9101336134676,884.1230440267018
442.8060504026067,931.2419498806114
480.64558720106754,827.2102213951812
781.7464767406873,852.591614015192
527.948689785128,727.3255658840823
602.8911815707426,890.8218597566896
637.1692881599254,696.8901819458166
716.2831151140522,819.2090572281187
629.9165640225244,578.7388555613962
667.3412549123825,831.8184122750158
791.5054792557854,715.8341001548016
420.6715171256457,754.700328787186
728.7234281033462,787.6654059659213
458.54744802432776,875.345995416759
708.620361546215,997.4367982746239
469.3544463832998,899.6954979468429
543.9044646353195,720.4490359281571
604.2035452353424,837.9875097871263
670.0057244573048,768.4813066552686
733.7296429272008,750.614559758067
622.7411624690134,729.1601990374254
442.31786982046003,741.8905672298229
814.6719417483914,930.9674433546547
692.391280548009,657.7485025813983
699.6929757793861,715.8249830160096
643.2394738464324,917.255306957316
584.9081144349545,831.5587046658477
845.1220547359802,648.4623159764799
663.9869004715312,838.6648476440695
385.3995471376238,709.5264532300193
431.3074884595288,765.9739443131621
632.8975076208078,646.5448044274326
699.8262104098635,749.7649459211375
609.2936671274745,904.8616395673344
482.0925577654017,804.2171763589977
659.2845679849456,788.1128591191033
547.41666980416,897.3331136291613
616.6770905560995,774.8101033676451
612.9686426061409,731.187762893908
706.2751004196798,730.0091928406217
691.384212810133,411.400693950501
602.4674244966312,944.0298465307568
664.5873995300849,890.5937326297806
726.8970687130696,739.0521401718447
791.9276465503638,974.7535486832865
621.2440063620099,830.3110484803027
676.9780868044251,805.1872848619593
698.94833441516,786.196654123009
856.5466450402141,690.481549370936
592.4200763607073,877.149352927406
852.3730151602018,799.7053033416425
612.7162444190278,979.5839693602373
510.0615304765895,762.488970461983
682.3488566078756,736.8190559727227
761.1675331178725,912.4052176980921
741.9011510626049,858.5902601088445
816.3625505239899,841.2863059857858
495.8020654469017,870.6625418699545
790.7640965859565,833.5718672769419
590.2210115215721,821.3979810738967
535.9548027624819,670.2880153327515
639.1085622371513,905.6807759261608
758.9424596843752,675.0620001013084
909.5727381458107,891.93409297282
610.1181189474753,506.45564761261096
604.3114553491238,838.3725484185745
653.5869301035395,577.5690099281205
966.8272269824679,816.3352967769059
588.9631048112376,769.9764257343357
713.8403849620053,707.1423539962626
852.240915273148,772.2043260408872
845.2216504873022,797.434882611121
413.5426521196363,975.1569666467243
706.7020065595215,573.3359078339192
662.2397785515476,870.8142926076868
613.9421532426545,948.5417879280907
742.0851786254415,696.730426758136
579.132722952382,968.109768441846
716.8884978856063,636.5202286229726
527.710364627966,829.976058692522
744.9480040634191,805.4269533486183
523.3583811072072,705.4531113341068
604.395295342842,581.7798455162082
627.8836188346617,746.5060777391088
810.3122960715002,798.4963596472252
672.558872049968,844.6645499431902
905.1416527145742,827.2485655730283
586.802281382268,847.3406274491435
797.5970267709605,782.9067939290032
676.4424626638946,745.8930657156474
659.4587754499948,917.3981683791982
393.7244579243104,807.9224078768804
620.7270203261008,825.675276302394
619.457355422705,729.6042641289544
658.5510542991275,766.2896130240122
654.9408688832707,703.1278510228661
807.8732387842826,748.2402726756841
461.44833379419066,743.2092414051181
449.46618615168256,692.790988721491
682.4873538957936,730.1733396935088
624.7206483959377,754.4855080406569
629.0970259710275,709.1536379442011
700.9524794890314,803.0495119622118
521.470480778564,947.9665274078213
592.6402537133142,838.8214679010072
780.6176872822775,912.5276575767538
743.0447679765131,863.5872446450514
419.0287274849259,648.9695121407431
726.9443823121824,435.58848734827495
685.4286621803659,999.5625858293979
627.140088034015,748.9999688200116
679.5767712939387,918.7432308001158
517.8958857011077,716.2930887841842
733.283156504958,500.5612115674903
810.7486992398133,829.0650104105059
509.8950793724464,817.7682213455595
430.4333393702154,907.4108932853148
686.4420610135076,844.9105984768457
715.4673339598805,656.8893433106214
801.376572363256,880.2281091592494
494.60385338445815,687.4689287276578
757.8541116728193,716.0172699306324
210.70264368082735,680.7398972773337
525.9684396604586,774.7246448761937
664.6580001976716,669.8990232186854
929.6556701865636,703.3337361326722
765.5545999293527,588.6888626083228
410.5306575994805,968.3252254402419
790.1334589588546,804.466046369729
632.1469729002398,880.0346289623262
689.700123052031,495.5500018864487
532.6324750932345,881.7316720307819
740.8054223475485,661.8591146268452
591.439510321148,801.4643728948041
662.6213195831525,810.2738956174646
527.5494017344553,827.7481918352306
599.587349656744,891.9912955022162
886.3343986816806,799.4391031105193
567.1785526948477,814.3132879839808
502.25327843605965,975.4879718442847
777.1781867949778,760.1316600380479
664.0260542177177,620.5271551082778
596.9221524597265,717.3911968294589
429.73652406134704,526.0912778644274
551.1782815785664,956.7768967999357
783.8904881173275,978.4915820742425
401.64429796267814,875.2483294727015
790.453178136622,940.1949339235639
252.99593422845442,939.8935953301342
558.7476150902717,911.1105693490584
529.7613074894573,857.6994638245019
732.2957406552139,907.9783654810243
715.9292388715091,690.3813939439915
384.44567724707355,680.1300677164267
727.1331891858337,899.9091989273968
578.0291301959514,863.207325350133
446.20692676596605,539.3723878183685
313.3527392830333,892.0120589921037
576.7755490988484,916.4259423889579
721.8861293964625,940.1438036579661
739.437687954422,814.8471944656384
559.6365776299903,698.3721552453644
405.73841891507004,460.1224633228377
670.7129936070867,901.3803953722694
769.0554185140484,895.5523339537443
951.209963631467,690.1520460038369
619.0434352478868,802.4413368139761
669.5901074492061,773.821257832061
711.8593760914175,824.6256966027604
852.0317885967936,611.213260455523
599.5129821472516,857.0665513205454
707.2065759253569,674.4934713416924
932.5139996308814,860.3343561779816
663.6180301638439,821.0999459006381
738.7213869926264,929.7015435256608
527.9897533720128,788.2724727189268
589.1379776265708,866.9189425140642
659.0908533734894,737.7368353598453
831.7781945676322,833.62251528426
802.5932935879455,861.5491347258526
705.1709172082991,959.5437048689477
687.7411323894074,738.2121496642898
682.9457443259718,808.4652508833186
631.2240426785149,897.561725773028
777.6893561856127,806.2484540926104
394.95267492885256,906.6111253747044
593.0543128228258,659.9246056574401
662.9509771978626,678.1471090477025
488.01622848742653,823.5908138029314
789.2882039361164,881.200130219631
626.6850571280229,689.3837926366168
752.038651669867,437.42483774756676
614.6017771098885,714.4944856071846
650.304053918493,773.6532517059339
496.80514647083356,761.1021162738346
617.1918291429911,558.7995981347339
764.0404809898021,975.605154396623
709.2012042938928,777.4399276675649
671.064736578814,741.246283266596
423.4611399322936,766.5557899235099
769.684921300223,946.5719212937063
668.408670628744,788.8929009981684
404.0817598154703,606.4878568283375
458.59352026891844,863.232233704535
694.585331288283,827.2469735356191
582.1312973845535,600.2403519693817
752.8361772055838,772.1710786698113
579.7100219381597,756.3028069272285
888.4424069504039,759.8816960342375
779.6957410829166,785.6276920590516
795.7819371559613,646.0256188209447
548.8659247701947,882.4626261345189
914.2405364357558,880.5806203082635
391.02957700678337,806.6544149143283
460.85091506475044,823.0506656205915
797.3400414764214,864.6680654655253
530.9735135960838,934.6589189377149
689.0267533727643,920.275533816611
597.5823318609151,795.4994822747644
494.18880366715166,727.1824915301403
933.077803216396,849.6696679106417
647.4325647651616,711.2866075266616
611.864429936363,723.2146140665479
692.002646177725,602.2698663859968
821.4796522768501,877.2724178688968
606.3960484499592,832.5844974980029
695.1384024020924,827.1149512389507
665.6376845743879,808.5406741567839
756.8323993535504,677.0156059503323
656.2627046264245,528.2323841971488
642.4615477387986,571.5652977150345
674.3202624441677,832.3711825248056
752.3208282429082,905.1345258216917
880.6111881716123,657.8659654915538
776.5082907685835,914.2744034676983
507.52857240388505,744.893523121192
727.3777709631661,767.9063799722943
580.0085917207894,755.0256533277752
522.8757657962447,801.7035557553753
566.8397639258968,798.8526984444792
671.7638989333794,934.350066445112
761.0304955768751,752.9260234051364
658.7489960391778,683.6917246705025
846.0367560127871,762.1892563908663
562.5533588541854,892.5581610776917
489.1084747084391,924.4943871984658
741.1624637792601,875.3254712406322
540.393280074439,790.1725428953354
665.0245928439435,747.5021469699271
584.3046472014139,919.0470976259874
615.0094609883686,783.7371014611754
662.3919772162805,787.6964266130965
503.10042093067534,910.0633406855643
608.147940771826,879.1501730468652
516.5360759883577,532.3647489329026
489.9255686871769,844.9805781564439
809.2724075919102,637.087294783805
721.9940755322464,982.8023821733956
817.4921548766371,718.4135108521978
617.0990118791798,720.2538215406078
637.6767659371899,923.2293503037894
654.8445030248165,876.9623267058894
738.5710816983457,785.3588722049196
325.027383920027,791.3324349076311
472.5724247536285,980.1556669886457
645.2632592810887,890.8923832204828
641.9846484381058,928.5540738746382
565.8657729099752,912.9566926820937
517.3888036474484,913.8142423666208
667.8828290072039,843.1217948781928
800.6099414038647,809.5499024419695
511.79918412078405,750.3550124362615
516.3579796659042,898.6693797494008
552.3206390754765,899.5013886092025
564.3250823276308,845.7707379810722
578.5195664061305,611.7521328928395
525.2503037541986,521.1151587157672
395.3376858319288,805.0298868468032
466.95029036816555,706.948659744324
765.2438685383555,820.1214033767701
840.9426904615308,643.3756016201067
503.42929658016914,629.4700957833272
665.7925201271836,764.7782506352713
591.5662560894071,788.9277204267893
757.9547365625881,880.2343113753408
542.034173073856,856.5527229757527
502.0912941107997,724.2711339961991
731.5699130627385,842.2508629265949
423.79855315339046,619.9114991201005
697.8384046750207,800.4714568476862
751.5704352548764,861.2206951827179
658.6378772128829,871.1314299105884
696.3621820644412,753.2538104183053
863.5908803134148,807.9305245470074
467.0955823376713,726.333674069157
703.0975392126834,726.680853964467
